Bolivia,Santa Cruz,0.5,0.625,0.375,0.625,0.375,0.5,0.625,0.875,0.875,0.875,0.875,0.75
Bolivia,Sucre Prov. Chiquisaca,0.375,0.25,0.375,0.375,0.875,0.75,0.875,0.875,0.875,0.75,0.75,0.625
Bolivia,Trinidad Prov. Beni,0.5,0.375,0.5,0.5,0.5,0.625,0.75,0.875,1.0,0.875,0.625,0.5
Bosnia-Herzegovina,Banja Luka,0.0,0.16666666666666666,0.5,0.5,0.5,0.8333333333333334,1.0,1.0,1.0,0.6666666666666666,0.0,0.0
Bosnia-Herzegovina,Mostar,0.0,0.16666666666666666,0.5,0.5,0.5,1.0,1.0,1.0,1.0,0.5,0.0,0.0
Bosnia-Herzegovina,Sarajevo,0.0,0.16666666666666666,0.5,0.5,0.3333333333333333,0.8333333333333334,1.0,1.0,1.0,0.6666666666666666,0.0,0.0
Botswana,Francistown,0.6666666666666666,0.5,0.5,0.6666666666666666,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6666666666666666
Botswana,Gaborone,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.5,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.5,0.6666666666666666,0.3333333333333333
Botswana,Ghanzi,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.6666666666666666,0.5,0.6666666666666666,0.8333333333333334,0.5,0.6666666666666666,0.3333333333333333
Botswana,Maun,0.125,0.125,0.125,0.5,0.5,0.625,0.5,0.75,1.0,0.75,0.75,0.5
Botswana,Tsabong,0.625,0.5,0.25,0.25,0.125,0.25,0.375,0.625,0.875,0.75,0.875,0.75
Botswana,Tshane,0.5,0.375,0.25,0.25,0.375,0.25,0.5,0.75,0.875,0.75,0.625,0.875
Brazil,Aracajú Sergipe,1.0,0.875,0.75,0.375,0.375,0.25,0.25,0.375,0.5,0.5,0.625,0.625
Brazil,Belem,0.25,0.125,0.125,0.125,0.375,0.5,0.75,0.75,0.875,1.0,0.875,0.75
Brazil,Belém Pará,0.3,0.2,0.2,0.2,0.5,0.7,0.8,1.0,0.9,0.9,0.9,0.7
Brazil,Belo Horizonte Minas Gerais,0.25,0.5,0.375,0.625,0.625,0.625,0.75,0.75,0.75,0.625,0.25,0.25
Brazil,Boa Vista Roraima,0.875,1.0,1.0,0.625,0.25,0.25,0.25,0.25,0.75,0.75,0.75,0.75
Brazil,Brasilia,0.16666666666666666,0.5,0.3333333333333333,0.5,0.8333333333333334,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.16666666666666666,0.0
Brazil,Brasilia Bundesdistrikt,0.125,0.375,0.375,0.5,0.625,0.75,0.75,1.0,0.75,0.5,0.25,0.125
